date,time_bucket,bbq_ckn_l,bbq_ckn_m,bbq_ckn_s,big_meat_s,brie_carre_s,calabrese_l,calabrese_m,calabrese_s,cali_ckn_l,cali_ckn_m,cali_ckn_s,ckn_alfredo_l,ckn_alfredo_m,ckn_alfredo_s,ckn_pesto_l,ckn_pesto_m,ckn_pesto_s,classic_dlx_l,classic_dlx_m,classic_dlx_s,five_cheese_l,four_cheese_l,four_cheese_m,green_garden_l,green_garden_m,green_garden_s,hawaiian_l,hawaiian_m,hawaiian_s,ital_cpcllo_l,ital_cpcllo_m,ital_cpcllo_s,ital_supr_l,ital_supr_m,ital_supr_s,ital_veggie_l,ital_veggie_m,ital_veggie_s,mediterraneo_l,mediterraneo_m,mediterraneo_s,mexicana_l,mexicana_m,mexicana_s,napolitana_l,napolitana_m,napolitana_s,pep_msh_pep_l,pep_msh_pep_m,pep_msh_pep_s,pepperoni_l,pepperoni_m,pepperoni_s,peppr_salami_l,peppr_salami_m,peppr_salami_s,prsc_argla_l,prsc_argla_m,prsc_argla_s,sicilian_l,sicilian_m,sicilian_s,soppressata_l,soppressata_m,soppressata_s,southw_ckn_l,southw_ckn_m,southw_ckn_s,spicy_ital_l,spicy_ital_m,spicy_ital_s,spin_pesto_l,spin_pesto_m,spin_pesto_s,spinach_fet_l,spinach_fet_m,spinach_fet_s,spinach_supr_l,spinach_supr_m,spinach_supr_s,thai_ckn_l,thai_ckn_m,thai_ckn_s,the_greek_l,the_greek_m,the_greek_s,the_greek_xl,the_greek_xxl,veggie_veg_l,veggie_veg_m,veggie_veg_s
17/12/2015,Dinner,2,1,0,1,1,1,1,0,2,1,0,0,1,0,0,1,0,0,1,2,1,1,1,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,2,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,1,1
17/12/2015,Lunch,2,1,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,2,2,0,2,0,1,0,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,1,1,0
18/01/2015,Afternoon,0,4,0,2,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
18/01/2015,Dinner,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,3,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
18/01/2015,Lunch,2,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,2,2,1,0,2,1,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1,2,0,2,2,0,0,0,1,0,0,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0
18/02/2015,Afternoon,0,0,1,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0
18/02/2015,Dinner,1,2,0,1,0,0,1,0,0,3,0,0,0,0,1,1,2,0,3,2,1,0,2,0,0,1,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3,1,2,1,1,0,2,0,0,3,1,1,1,2,3,0,2,1,1,2,0,1,1,2,0,0,0,0,1,0,1,0,1,2,0,0,0,1,0,2,0,0,1,0
18/02/2015,Lunch,0,0,1,1,2,0,0,0,1,2,1,0,1,0,0,0,0,0,1,2,1,2,2,0,0,1,2,1,2,0,0,1,2,0,0,0,0,1,0,1,0,2,1,1,0,1,0,1,0,0,3,0,0,0,0,1,0,2,3,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,1,2,1,0,1,0,3,0,3,0,0,1,0,0,2,0,1
18/03/2015,Afternoon,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,1,0
18/03/2015,Dinner,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,1,0,1,3,1,1,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,1,1,0,0,2,0,1,0,1,0,0,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1
18/03/2015,Lunch,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,3,2,1,0,1,0,0,0,0,0,0,0,2,1,0,3,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,2,0,2,1,0
18/04/2015,Afternoon,1,0,0,4,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,0,1,0,0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,1,0,0,0,0,2,1,0,1,0,0,0,2,0,1,0,0,2,1,0,0,1,0
18/04/2015,Dinner,3,2,1,3,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,3,0,0,0,0,0,1,2,1,1,0,0,2,0,1,1,0
18/04/2015,Lunch,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,3,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,2,1,1,0,1,1,0,1,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1
18/05/2015,Afternoon,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,1,0,2,2,0,1,0,0,1,1,0,1,1,1
18/05/2015,Dinner,1,0,0,2,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,3,4,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,0,1,1,1,0,0,1,0,0,3,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
18/05/2015,Lunch,1,2,1,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,1,0,1,0,1,2,0,0,3,2,3,0,0,0,0,0,0,0,0
18/06/2015,Afternoon,3,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,1,0
18/06/2015,Dinner,2,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
18/06/2015,Lunch,3,0,0,4,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0,2,2,1,0,0,1,1,1,0,0,3,1,0,2,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,3,1,1,0,0,3,1,0,3,1,2,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,2,0
18/07/2015,Afternoon,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
18/07/2015,Dinner,0,1,1,3,0,0,1,0,2,1,0,0,2,1,0,0,0,0,1,0,1,3,0,0,1,2,2,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2,2,1,0,1,3,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,2
18/07/2015,Lunch,1,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,2,0,1,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0
18/08/2015,Afternoon,0,0,0,3,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,3,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18/08/2015,Dinner,2,1,0,3,1,0,0,0,0,0,3,0,0,0,1,0,0,0,1,2,3,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
18/08/2015,Lunch,1,0,0,1,0,0,1,0,2,1,1,0,1,0,0,0,1,0,1,1,0,3,1,0,0,1,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,2,0,0,2,0,1,0,0,0,1,0,1,1,1,2,0,0,0,0,1,0,1,1,0,0,0,0,2,1,2,0,0,1,0,0,0,1,1
18/09/2015,Afternoon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
18/09/2015,Dinner,1,2,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,2,3,1,0,0,1,1,0,0,1,0,0,1,2,0,1,1,1,1,0,4,0,0,0,0,1,1,0,0,2,0,1,2,0,0,1,0,1,0,3,1,2,0,0,0,1,1,0,2,0,0,0,0,1,1,1,1,0,0,2,2,1,0,0,1,0,2,0,2,0,1
18/09/2015,Lunch,0,0,1,3,0,0,1,0,2,2,0,0,0,1,2,1,0,3,2,3,6,0,1,0,1,2,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,0,2,2,1,0,2,2,0,0,1,0,0,0,0,2,0,1,1,3,1,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,2,0,0,1,2
18/10/2015,Afternoon,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
18/10/2015,Dinner,1,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,1,0,3,1,0,0,1,1,1,2,0,0,2,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
18/10/2015,Lunch,1,4,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,4,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0
18/11/2015,Afternoon,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
18/11/2015,Dinner,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2
18/11/2015,Lunch,0,4,0,4,0,1,1,0,1,1,1,0,1,0,0,1,1,1,2,2,1,1,0,0,1,1,3,0,4,1,1,0,0,2,0,0,0,0,2,0,0,1,2,0,0,0,1,0,1,0,0,5,2,1,0,0,1,0,0,0,2,0,0,0,0,2,2,1,2,1,0,0,0,0,0,1,1,0,0,0,4,2,1,0,0,0,1,0,2,0,1
18/12/2015,Afternoon,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0
18/12/2015,Dinner,1,0,0,4,1,0,1,0,2,0,4,0,2,1,1,1,1,0,2,1,2,0,1,1,0,0,1,1,1,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,1,1,0,2,2,0,0,0,1,2,1,0,3,1,1,0,4,1,0,0,1,0,0,0,0,0,0,1,3,0,2,0,0,0,1,0,1,1,0
18/12/2015,Lunch,0,0,1,6,0,0,1,0,1,0,1,0,1,0,1,1,0,0,3,2,2,1,1,0,0,1,1,0,1,1,1,0,2,3,0,2,2,1,0,0,0,1,0,0,1,0,2,1,1,3,0,1,1,2,1,0,0,0,3,2,1,0,0,0,0,2,0,1,1,0,1,0,1,2,0,1,0,2,0,0,2,0,1,0,0,0,2,0,0,1,0
19/01/2015,Afternoon,0,0,0,3,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
19/01/2015,Dinner,0,1,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,2
19/01/2015,Lunch,3,0,1,3,1,0,0,0,1,2,2,0,1,0,3,0,1,0,1,0,1,4,0,0,0,2,1,0,2,0,0,1,0,2,1,0,2,1,3,0,2,1,0,0,5,2,0,1,0,0,2,0,1,1,0,0,1,0,1,0,0,0,1,0,0,2,0,0,2,0,0,0,1,0,1,1,0,0,0,0,2,0,1,1,0,1,1,0,1,0,0
19/02/2015,Afternoon,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
19/02/2015,Dinner,1,1,1,1,0,1,1,0,2,0,0,0,0,0,0,3,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
19/02/2015,Lunch,0,2,1,3,1,1,0,1,2,0,0,0,0,0,1,0,0,0,2,0,3,2,1,0,0,0,1,2,1,0,0,0,3,0,1,1,2,0,0,1,0,2,1,0,1,0,0,0,0,1,0,1,1,3,1,0,0,0,1,0,0,1,0,0,0,1,2,0,0,1,0,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
19/03/2015,Afternoon,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19/03/2015,Dinner,1,1,0,2,0,1,0,0,1,1,1,1,1,0,2,1,0,1,2,0,3,3,2,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,1,0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
19/03/2015,Lunch,2,1,1,2,2,0,0,1,1,0,0,1,2,0,0,1,0,2,1,1,0,1,0,0,0,1,0,0,2,0,0,0,1,3,0,0,2,0,0,0,0,1,0,0,1,1,0,0,1,0,2,1,2,1,1,2,1,0,0,0,1,0,2,1,1,0,0,1,0,0,1,0,0,0,1,1,2,0,1,1,2,0,2,0,1,1,1,0,2,0,0
19/04/2015,Afternoon,0,1,0,2,0,0,0,0,0,3,2,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,2,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19/04/2015,Dinner,1,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
19/04/2015,Lunch,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2,2,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19/05/2015,Afternoon,1,1,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19/05/2015,Dinner,0,2,0,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0
19/05/2015,Lunch,3,1,0,9,1,0,1,1,2,1,0,0,1,0,1,0,0,3,2,0,3,1,4,0,0,1,3,0,1,1,1,0,1,2,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,2,1,1,0,0,0,0,0,0,2,0,0,2,0,0,1,0,1,1,0,0,0,0,1,2,1,1,0,0,1,1,0,1,1,1
19/06/2015,Afternoon,0,0,1,1,2,0,0,0,0,4,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,1,1,1,1,3,1,0,0,0,0,0,0,1,0,0
19/06/2015,Dinner,1,2,0,2,1,1,0,0,1,2,1,0,2,0,3,1,1,0,1,0,3,2,1,0,1,1,1,1,1,2,2,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,2,0,0,0,0,1,0,1,2,0,1,0,1,0,0,0,1,0,0,0,2,0,0
19/06/2015,Lunch,2,1,1,1,1,0,1,0,0,0,2,0,3,0,1,1,0,2,3,0,0,1,0,1,0,0,1,0,2,2,0,0,1,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,1,0,1,1,1,0,2,1,2,1,0,1,0,0,2,1,0,0,2,0,1,0,2,0,1,2,1,1,0,1,1,2,0,0,0,1,0,0,0,1
19/07/2015,Afternoon,0,2,2,3,1,1,0,1,0,0,0,0,2,0,1,0,0,0,2,2,1,0,0,0,0,2,0,0,0,1,0,0,1,1,1,2,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
19/07/2015,Dinner,1,1,1,0,0,0,0,0,2,0,2,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0
19/07/2015,Lunch,2,2,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,2,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
19/08/2015,Afternoon,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
19/08/2015,Dinner,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,2,1,0,0,0,1,1,2,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,1,0
19/08/2015,Lunch,1,1,0,1,0,1,1,0,1,3,1,1,1,0,1,1,0,1,1,2,0,4,0,0,0,0,1,1,1,3,0,1,3,1,0,0,0,0,2,0,0,3,0,1,2,0,1,1,0,2,1,0,0,1,1,1,1,2,1,0,0,1,2,0,0,1,0,0,2,1,2,2,1,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2
19/09/2015,Afternoon,3,0,1,0,1,0,0,1,1,2,1,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,2,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0
19/09/2015,Dinner,3,0,1,3,0,1,2,0,0,2,0,0,3,0,1,1,0,0,1,1,3,1,2,0,0,1,2,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,4,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
19/09/2015,Lunch,2,0,1,1,0,1,0,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,2,2,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0
19/11/2015,Afternoon,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,1,2,1,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1
19/11/2015,Dinner,2,1,0,2,0,0,2,0,0,1,0,0,0,0,0,1,1,0,3,2,3,4,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,2,0,0,0,2,0,1,0,0,0,2,0,0,0,3,1,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,2,0,0,1,0,0,0,2,1,0,0,1,1,1,0,0,2,2
